file,line,sentiment,mixed,negative,neutral,positive,review
lil-review-j.csv,73,NEGATIVE,3.16E-06,0.998323977,0.001054408,6.18E-04,전자담배 처음 피는데 담배랑 액상이랑 두개를 구매해야하네요?ㅋㅋㅋ 이거 생각보다 너무 귀찮습니다 담배가 떨어지면 담배사러가야지 액상이 떨어지면 그거 사러가야지 진심비추..
lil-review-j.csv,74,POSITIVE,5.56E-05,4.46E-05,4.18E-05,0.999858022,만족합니다 핸드폰포장과같이 너무 고급지게 잘되어있네요.상품구성 좋구요. 바로 사용해봤는데 충전도 거의 다되서 왔어요.문제없이 괜찮네요.대만족입니다
lil-review-j.csv,75,POSITIVE,7.01E-04,0.321432829,0.021784734,0.656081498,"빠른 배송으로 도착 했으며, 제품은 사용전 이며, 구성품 중에 클리닝스틱만 없는 빈 각으로 ㅡㅡ 도착 했습니다. (기기 외 다른 그성품은 다 포장 안에 다들어 있음)사용 하는데 지장이 없어 보입니다. -별 1개 차감"
lil-review-j.csv,76,POSITIVE,5.21E-04,0.013741461,0.002421048,0.983316123,전자기기를 비닐이에다가 배송해주네 전자기기를 박스로 안주고 비닐이에다가 주네ㅋㅋㅋㅋ빠꾸없네요 대단하네요ㅋㅋㅋㅋ정말 포장상태 쿠팡최고
lil-review-j.csv,77,POSITIVE,0.087363742,0.002512902,0.001312853,0.908810496,굿굿 배송은 개쩝니다ㅋㅋ개빨라요ㅋㅋ물건도 하자없는 정상 제품이고 어제 구매해서 오늘 아침에 바로 시연!!!
lil-review-j.csv,78,NEGATIVE,7.82E-05,0.998370826,3.05E-04,0.00124582,로켓으로 가나초콜릿 작은거 몇개만 사도 뽁뽁이 둘둘 말아서 오던데요거는 완충 포장없이 제품만 배송왔어요!!고장없이 오래 사용할수있었음 좋겠어요
lil-review-j.csv,79,MIXED,0.745761454,0.139469147,0.012674958,0.102094427,포장상태가 영.. 정상적으로 작동은 하는데 그냥 박스 뽁뽁이 없이 택배 포장지에 딸랑 와서 좀 그랬네요
lil-review-j.csv,80,NEGATIVE,3.08E-05,0.999602973,1.20E-04,2.46E-04,로켓와우로 어제 주문해서 오늘 새벽에 받음.처음부터 위에 캡 안닫혀 있다고 오류뜸.뺏다가 끼우니 괜찮아서 사용.스틱 꽂으니 인식 안됨. 그러다가 2-3번 다시 됨.점심 쯤에 아예 스틱 인식이 안되서 고객센터 전화.센터 방문하거나 택배 보내서 a/s 받으라 함.센터 가까운 곳에 있지도 않고 택배 보내고 받으면 최소 일주일이나 걸릴 것 같아 새로 다시 살 생각으로 보내서 불량 확인되면 반품 가능하냐 문의.자기네는 반품 관련 규정이 없어서 안된다고 함.결국 택배로 접수 하겠다고 함.상품 침수나 떨어뜨림 전혀 없었습니다.스틱 믹스 사용했고 카트리지 당연히 있습니다.원래 전에 하얀색 모델 예전에 구매한 제품사용중이었고 좀 버벅대서 새로 구매했는데 다음에 또 규매할지는 글쎄요-구매하실 분들 참고하세요-
lil-review-j.csv,81,NEGATIVE,1.38E-04,0.999652863,5.98E-05,1.50E-04,기분이 안좋네요 배송은 빨랐는데 확인해보니검정색 스크래치있어서 배송 받자마자전화했더니 교환안되고 반품만되는데그마저도 검수하고 환불까지 7일에이상없으면 반송된다는데 그동안 새거사지도못하고있을까봐 그냥 사용해요 누가 반품한거 재포장한것같네요
lil-review-j.csv,82,MIXED,0.869456112,0.122164421,0.004425194,0.003954231,전원이 안켜져요 1월24일날 받아서 현재2월2일 오후4시 까지 잘 사용하다가 갑자기믹스 한두번 잘 되다가 전원이 갑자기 꺼지고 안되네요.카트리지랑 믹스는 아무이상이 없는데요 이거 어떻게 해야합니까..?
lil-review-j.csv,83,POSITIVE,1.19E-05,4.75E-05,9.81E-04,0.998960018,배달 빠르고 상품 좋구 사용하기 편해요
lil-review-j.csv,84,POSITIVE,1.60E-04,0.335432112,0.01093147,0.653476655,쓰던 제품이 고장나서.. 급하게 구입했습니다.잘 포장되서 왔습니다
lil-review-j.csv,85,POSITIVE,8.53E-05,3.59E-04,6.21E-05,0.999493718,잘 왔습니다 ! 빠르게 배송받고 상품 하자도 없습니다 좋아요
lil-review-j.csv,86,NEGATIVE,9.33E-06,0.997231066,0.002485288,2.74E-04,불량률좀 어떻게 안되나요? 매년 1개씩 고장나서 꼭사는데 이번에는 온거부터 불량품옴. 피고나서 담배 안넣어도 또 넣었다고 계속그럼 담배급해서 그냥 피지만 불량품좀 그만 만드시길.
